"uri","id","prefLabel","top","depth","broader","definition","scopeNote"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_GM8XFKMDJD-8","230","Ecological_preference","Ecological_preference",0,,"An individual characteristic that is a response to natural selection caused by environmental factors",
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_CV5S93SNB4-5","294","Altitude_preference","Ecological_preference",1,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_GM8XFKMDJD-8","Altitude at which a species can be found; either in meter above sea level or according to  five main altitudinal zones.",
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_CXHGLD860M-S","253","Habitat","Ecological_preference",1,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_GM8XFKMDJD-8","Response of species to an area or an environment where the species normally lives or occurs, based on the number of observations (presence or abundance) of the species in this area or environment (e.g. habitats listed  in Corine Land Cover).","categorical"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_DH2GDB0G9R-K","289","Humidity_preference","Ecological_preference",1,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_GM8XFKMDJD-8","Selection of an habitat / microhabitat on the basis of its humidity","categorical"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_J6VSN1BR8Q-G","231","Microhabitat","Ecological_preference",1,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_GM8XFKMDJD-8","Species distribution along an environmental factor describing the microhabitat (smallest part of the environment that constituted their habitat) dimension of its ecological niche. (The free dictionnary)","Categorical"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_03KG1X14Q1-R","305","Soil_preference","Ecological_preference",1,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_GM8XFKMDJD-8","Species distribution along an environmental factor describing the soil dimension of its ecological niche",
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_59MKNJPXLH-T","271","Agricultural_area","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_CXHGLD860M-S","Response of species to agricultural area, based on the number of observations of species living in this habitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_R0VHWW15KW-X","304","Altitudinal_distribution","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_CV5S93SNB4-5","The value of the distances measurements in the vertical direction between the mean sea level and the points (Maggenti and Maggenti, 2005)","meter above sea level"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_SLNCP6SV3T-Q","295","Altitudinal_zone_preference","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_CV5S93SNB4-5","Altitudinal gradient can be split into five main zones, used by ecologists under varying names (Troll, Carl (1973))","categorical"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_P8PPNP7T6R-F","246","Ant_hill","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_J6VSN1BR8Q-G","Response of species to ant hill based on the number of observations of species living in/under this microhabitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_BLX9TBF7V5-V","244","Anthropic_detritus","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_J6VSN1BR8Q-G","Response of species to anthropic detritus based on the number of observations of species living in/under this microhabitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_HGJ4NVT4JL-S","262","Artificial_surface","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_CXHGLD860M-S","Response of species to artificial surface based on the number of observations of species living in this habitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_18QRHTCPBN-5","261","Caves","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_CXHGLD860M-S","Response of species to caves based on the number of observations of species living in this habitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_BS219497FT-R","233","Corpse_carcass","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_J6VSN1BR8Q-G","Response of species to corpse or carcass based on the number of observations of species living in/under this microhabitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_J5DLS2C9T0-X","241","Decaying_trunk","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_J6VSN1BR8Q-G","Response of species to decaying trunck based on the number of observations of species living in/under this microhabitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_FR8BP36H8V-N","293","Dry","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_DH2GDB0G9R-K","Selection of dry habitat / microhabitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_4GJJJQM430-8","251","Faeces","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_J6VSN1BR8Q-G","Response of species to faeces, based on the number of observations of species living in/under dejections.","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_6TF87XPD7F-J","279","Forest_semi_natural_area","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_CXHGLD860M-S","Response of species to forest or semi natural area based on the number of observations of species living in this habitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_05SB6M85NP-2","240","Herb","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_J6VSN1BR8Q-G","Response of species to herbaceous plant, based on the number of observations of species in this microhabitat.","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_8DXTCFBDKP-8","311","Humus_form","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_03KG1X14Q1-R","Selection of an habitat on the basis of humus properties","categorical"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_KPQ5SGPBLM-J","234","Litter","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_J6VSN1BR8Q-G","Response of species to litter, based on the number of observations of species in this microhabitat.","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_4BMBSD0BF1-B","236","Living_tree","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_J6VSN1BR8Q-G","Response of species to living-trees, based on the number of observations of species living in this microhabitat.","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_K2N9Q97DSJ-Q","252","Moss","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_J6VSN1BR8Q-G","Response of species to mosses, based on the number of observations of species in this microhabitat.","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_NKJC25GJRH-M","247","Mushroom","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_J6VSN1BR8Q-G","Response of species to mushroom based on the number of observations of species in this microhabitat.","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_5F25W6HVCT-N","248","On_mineral_surfaces_natural_anthropic","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_J6VSN1BR8Q-G","Response of species to mineral surface based on the number of observations of species in this microhabitat.","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_S14FV12QVN-B","250","Phloeophilous","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_J6VSN1BR8Q-G","Species inhabiting holes or burrows","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_58G8TQ7W83-Z","245","Root","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_J6VSN1BR8Q-G","Response of species to roots, based on the number of observations of species living in this microhabitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_8R6TDD4VJ3-S","249","Sediment","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_J6VSN1BR8Q-G","Response of species to sediment based on the number of observations of species living in this microhabitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_88MBR0WT0Q-5","235","Soil","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_J6VSN1BR8Q-G","Response of species to soil, based on the number of observations of species in this microhabitat.","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_V666FHNJ4S-Z","326","Soil_chemistry","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_03KG1X14Q1-R","Selection of an habitat on the basis of its soil chemical properties",
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_60NQ20WG4F-1","306","Soil_texture","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_03KG1X14Q1-R","Selection of an habitat on the basis of soil texture (Edwards CA (2004) Earthworm Ecology, CRC Press)","categorical"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_M4S2372TH6-3","232","Under_rock","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_J6VSN1BR8Q-G","Response of species to rock based on the number of observations of species under this microhabitat.","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_JHR54KJ8Q0-1","291","Very_dry","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_DH2GDB0G9R-K","Selection of very dry habitat / microhabitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_77K1FW92M9-F","290","Very_wet","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_DH2GDB0G9R-K","Selection of very wet habitat / microhabitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_0P6JX3CQCV-S","292","Wet","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_DH2GDB0G9R-K","Selection of wet habitat / microhabitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_THNGSSNPG2-M","254","Wetland","Ecological_preference",2,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_CXHGLD860M-S","Response of species to wet land, based on the number of observations of species living in this habitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_TC3L1FSDF3-B","297","Alpine_zone","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_SLNCP6SV3T-Q","The zone that stretches between the tree line and snowline. (Troll, Carl (1973))","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_9154WNCT9G-H","318","Amphi","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_8DXTCFBDKP-8","Response of species to Amphi, based on the number of observations of the species in twin humus form showing both characters of Mull crumby organo-mineral horizon and Moder accumulated organic humus, due to alternation between phases of high and low biological activity in strongly seasonal Alpine and Mediterranean environments on calcareous substrates. To be identified as Amphi, the topsoil must display the following properties 1. simultaneous presence of OH and A biomacro or A biomeso horizons; and 2. absence of OFnoz; and 3. thickness of A horizon >= thickness of 1/2 OH horizon; and 4. absence of A massive or single grain; and 5. presence of A biomacro and one of the following o living earthworms in the A horizon; o sharp transition between A and OH; o pHwater of the A horizon >= 5, or 5. presence of A biomeso and one of the following o living earthworms in the A horizon; o no sharp transition between OH and A; o pHwater of the A horizon >= 5. (From Jeffrey et al, 2010 and Zanella et al.)","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_BQT7KX1X72-4","323","Anmoor","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_8DXTCFBDKP-8","Response of species to Anmoors based on the number of observations of the species in humus form specific to some humid areas and characterized by a dark, thick up to 30cm and organic-carbon-rich An layer, with a massive structure during the flooding period and biomacro-structured when the water level is lower. To be identified as Anmoor, the topsoil must display the following properties 1. presence of a dominant Aa organo-mineral horizon;and 2. Hszo, Hsl possible but never thicker than Aa. (From Baize 2004 and Zanella et al.)","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_P4FMBHDGSG-V","272","Arable_land","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_59MKNJPXLH-T","Response of species to arable land, based on the number of observations of species living in this habitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_SCQF3CSLC2-Q","269","Buildings","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_HGJ4NVT4JL-S","Response of species to buildings based on the number of observations of species living in this habitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_SKBHX49WQ2-Z","327","Calcareous_preferences","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_V666FHNJ4S-Z","Selection of an habitat on the basis of its Ca concentration","categorical"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_DNNX9D8QV4-7","353","Carbon","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_V666FHNJ4S-Z","The total C content of soil in which species are found","mg/kg DW"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_B9B3M4WMP4-9","331","Carbonates","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_V666FHNJ4S-Z","The carbonate content of soil in which species are found","mg/kg DW"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_34NK2DT8PP-M","310","Clayish_soil","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_60NQ20WG4F-1","Selection of an habitat with clayish soil (http://www.fao.org/docrep/005/v4740e/V4740E02.htm)","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_PHX2M7CRWX-G","330","Cn_ratio","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_V666FHNJ4S-Z","Soil carbon-to-nitrogen ratio is a ratio of the mass of carbon to the mass of nitrogen in the soil. Carbon-to-nitrogen ratios are an indicator for nitrogen limitation and decomposition rate of organic matter (Wikipedia)","unitless"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_GGDPMMPJBX-V","259","Coastal","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_THNGSSNPG2-M","Response of species to coastal habitat, based on the number of observations of species living in this habitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_LR8CRKSDSV-P","270","Communication_networks","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_HGJ4NVT4JL-S","Response of species to communication networks based on the number of observations of species living in this habitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_DBNSJNGX8X-D","242","Corticolous","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_J5DLS2C9T0-X","Response of corticolous species living in decaying trunk based on the number of observations of species living in/under this microhabitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_14VXMRQ7D0-0","324","Cultivated_soil","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_8DXTCFBDKP-8","Response of species to cultivated soil based on the number of observations of the species in soils worked (sown , ploughed, fertilized,...) to grow crops. (Oxford advanced Learner Dictionary)","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_B2K7VKLWDR-9","243","Decaying_wood","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_J5DLS2C9T0-X","Response of species to decaying wood based on the number of observations of species living in/under this microhabitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_PBTNGNF4J3-R","238","Epiphytous","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_4BMBSD0BF1-B","Response of epiphytous species located on living-trees, based on the number of observations of species living in this microhabitat.","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_DQTQ0TBHXL-1","278","Fallow","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_59MKNJPXLH-T","Response of species to fallow, based on the number of observations of species living in this habitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_1R5NBLJJB1-Q","287","Few_no_vegetation","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_6TF87XPD7F-J","Response of species to habitat with Few or no vegetation based on the number of observations of species living in this habitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_MDBDC6P815-2","280","Forest","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_6TF87XPD7F-J","Response of species to forest based on the number of observations of species living in this habitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_S58QRHDRR4-V","288","Grassland","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_6TF87XPD7F-J","Response of species to grassland based on the number of observations of species living in this habitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_L2R6P404D8-V","307","Gravelly_soil","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_60NQ20WG4F-1","Selection of an habitat with gravelly soil (http://www.fao.org/docrep/005/v4740e/V4740E02.htm)","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_M1VLF88X9Q-F","239","Holes","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_4BMBSD0BF1-B","Response of species to the holes in living-trees, based on the number of observations of species living in this microhabitat.","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_H5B2FGC4TN-V","263","Industrial_area","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_HGJ4NVT4JL-S","Response of species to industrial area based on the number of observations of species living in this habitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_KV7S4HL8QS-0","255","Inland","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_THNGSSNPG2-M","Response of species to inland, based on the number of observations of species living in this habitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_QBKF0DTGVS-0","301","Lowland_layers","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_SLNCP6SV3T-Q","This lowest section of mountains varies distinctly across climates and is referred to by a wide range of names depending on the surrounding landscape (colline, plains, etc) (Troll, Carl (1973))","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_RJ63CMX86J-8","334","Metals","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_V666FHNJ4S-Z","The metal content of soil in which species are found",
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_2L16X81H7W-K","319","Moder","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_8DXTCFBDKP-8","Response of species to Moder, based on the number of observations of the species in humus forms characterised by a less rapid transformation of litter by litter-dwelling animals and fungi, resulting in the accumulation of organic humus at or near the soil surface. To be identified as Moder, the topsoil must display the following properties 1. presence of OH horizon even if sometimes discontinuous; and 2. absence of OFnoz; and 3. absence of A biomacro; and 4. absence of A biomeso and one of the following o no sharp transition OH/A horizon transition >= 5 mm; o pHwater of the A horizon < 5; or 4. presence of A biomicro, or A massive, or A single grain, and one of the following o no sharp transition OH/A horizon transition >= 5 mm; o pHwater of the A horizon < 5. (From Jeffrey et al 2010 and Zenella et al.)","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_6GVTSNBL01-Q","300","Montane_zone","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_SLNCP6SV3T-Q","Extends from the mid-altitude forests to the tree line. The exact level of the tree line varies with local climate, but typically the tree line is found where mean monthly soil temperatures never exceed 10.0 C and the mean annual soil temperatures are around 6.7 C (Troll, Carl (1973))","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_GXMKRCBBQJ-G","325","Mor","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_8DXTCFBDKP-8","Response of species to Mor based on the number of observations of the species in humus forms characterised by the slow transformation and accumulation of undecayed plant debris, with a sharp, clearly defined transition from the humus to the mineral soil. To be identified as Mor, the topsoil must display the following properties 1. never A biomeso or biomacro; and 2. presence of OFnoz and one of the following o pHwater of E or AE or A horizon < 4.5; o A absent, or A biomicro, or A massive, or A single grain, or 2. presence of OH horizon in very sharp < 3 mm transition to A, AE or E horizon and one of the following o pHwater of E or AE or A horizon < 4.5; o A absent, or A biomicro, or A massive, or A single grain. (From Jeffrey et al. 2010 and Zanella et al.)","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_6143DBWH2S-Z","312","Mull","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_8DXTCFBDKP-8","Response of species to Mull, based on the number of observations of the species in humus form characterised by an intense mixing of organic matter with mineral matter resulting in a crumby and nutrient-rich organo-mineral horizon. (From Jeffrey, S. et al. 2010 and Zanella et al.)","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_54XPJX5HD9-2","332","Nitrogen","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_V666FHNJ4S-Z","The total N content of soil in which species are found","mg/kg DW"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_F9S4JG9HD3-4","296","Nival_zone","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_SLNCP6SV3T-Q","Nival zone (or glaciers, snow zone): Covered in snow throughout most of the year. (Troll, Carl (1973))","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_35VRN113GP-V","333","Organic_carbon","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_V666FHNJ4S-Z","The organic C content of soil in which species are found","mg/kg DW"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_P636VPM6KP-V","274","Perennial","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_59MKNJPXLH-T","Response of species to perennial agricultural area, based on the number of observations of species living in this habitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_1C9WPDGNXB-H","308","Sandy_soil","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_60NQ20WG4F-1","Selection of an habitat with sandy soil (http://www.fao.org/docrep/005/v4740e/V4740E02.htm)","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_H86G8FDNJ6-C","286","Shrub_heathland","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_6TF87XPD7F-J","Response of species to shrub or heathland based on the number of observations of species living in this habitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_1GLX9BXQTC-R","309","Silty_soil","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_60NQ20WG4F-1","Selection of an habitat with loamy soil (http://www.fao.org/docrep/005/v4740e/V4740E02.htm)","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_SJPVBVPNTF-C","339","Soil_ph","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_V666FHNJ4S-Z","The symbol of a scale measuring the soil acidity or alkalinity",
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_GBLPC93P3D-R","317","Tangel","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_8DXTCFBDKP-8","Response of species to Tangel, based on the number of observations of the species in a thick accumulation of zoogenically transformed dark organic matter, lying on hard calcareous substrates in cold climate conditions. To be identified as Tangel, the topsoil must display the following properties 1. presence of thick organic zoogenic horizons OFzo + OH > 5 cm; and 2. hard limestone and/or dolomite rock/rock fragments at the bottom of the humus profile; and 3. cold climate subalpine or upper montane belts; and 4. absence of OFnoz; and 5. presence of a thin thickness < 1/2 OH A massive or single grain or biomeso; or 5. pHwater of the a thin thickness < 1/2 OH A horizon >= 5. (From Jeffrey et al, 2010 and Zanella et al.)","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_RTCQ67QGP3-1","266","Urban_green_areas","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_HGJ4NVT4JL-S","Response of species to urban green areas based on the number of observations of species living in this habitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_4LB9LNJ5SC-8","237","Wood","Ecological_preference",3,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_4BMBSD0BF1-B","Response of species to living-trees, and living in the wood based on the number of observations of species living in this microhabitat.","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_S5S5R2TVKP-9","328","Calcicole","Ecological_preference",4,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_SKBHX49WQ2-Z","Describing organisms that thrive on neutral to alkaline chalk, carboniferous, or limestone soils, such as marls (The Facts On File Dictionary of Biology edited by Robert Hine (2005))","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_C8755MPXDB-6","329","Calcifuge","Ecological_preference",4,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_SKBHX49WQ2-Z","Describing organisms that thrive soils containing very little calcium carbonate, such as loams (The Facts On File Dictionary of Biology edited by Robert Hine (2005))","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_GB1RBWFX9J-W","337","Cd","Ecological_preference",4,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_RJ63CMX86J-8","The Cd content of soil in which species are found","mg/kg DW"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_550J95C034-X","273","Crop","Ecological_preference",4,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_P4FMBHDGSG-V","Response of species to crop based on the number of observations of species living in this habitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_NVB8QTMJGV-P","338","Cu","Ecological_preference",4,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_RJ63CMX86J-8","The Cu content of soil in which species are found","mg/kg DW"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_CSL46QC4VP-B","284","Deciduous","Ecological_preference",4,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_MDBDC6P815-2","Response of species to deciduous forest based on the number of observations of species living in this habitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_WQ6NRL32F6-0","265","Dump","Ecological_preference",4,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_H5B2FGC4TN-V","Response of species to dump based on the number of observations of species living in this habitat","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_B8P2C6H4LR-H","321","Dysmoder","Ecological_preference",4,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_2L16X81H7W-K","Response of species to dysmoder, based on the number of observations of the species in humus forms characterised by a A Horizon not lumpy, the presence of OL and OF horizons, and a OH horizon of 1 cm (or more) depth. (Ponge, 2011.)","attribute"
